lon,lat
4.3753375411779585,50.820683755281706
4.112823330239622,51.23411267040379
4.430881717093668,50.848409244570504
4.440542758913281,50.83369194644824
4.5360609252765185,51.06217610518179
3.32269911768341,51.24984740380869
3.3088146940180074,50.86258029593081
3.1629644475364103,50.82971065615632
3.0234395721788268,50.95787208706998
3.903751818862329,50.782262798570464
5.372582588776505,51.21612531238215
5.422301162124041,50.912714587477616
5.632949598847368,51.14386186332487
5.427243645849569,51.214945517817966
4.3584365866420445,51.26055097634139
4.581273381529642,51.25778244119128
4.67586381222396,51.25648167005883
4.5360609252765185,51.06217610518179
5.087382220978584,51.25768729484904
4.291930327949198,50.828683887327365
4.375478353592151,50.855098558404315
4.3753375411779585,50.820683755281706
4.31723998090662,50.87930215861145
4.362242705536523,50.790307486703384
4.306270084447529,50.747712964741154
4.372110243267383,50.94585678072629
4.532695331577118,50.768208361205524
4.243459909947893,50.78858537459608
4.372754863455735,50.74414596017691
3.3051149777803976,51.33313177903214
2.8475234236287768,51.04572563741298
3.0529462297673047,50.81200485891996
2.837645691972288,50.76823290232173
3.2787668385386124,50.80285068809682
3.2711369822201823,50.859682468480216
2.921708176030572,51.21415626625426
3.119401865978117,50.940075114997654
3.903751818862329,50.782262798570464
3.531594516926696,51.01773946396768
4.112823330239622,51.23411267040379
3.98521338166336,51.03905741827242
5.759044739211472,50.75364113026981
5.355755398387586,50.8459524524999
5.551443316119455,50.94402583080962
5.2699865584692756,51.024671619034116
4.3873106936633315,51.20888142328373
5.232754837999402,51.06119577052695
5.197414217599628,50.81327458403877
5.383042526885794,50.98752596127505
5.632949598847368,51.14386186332487
5.756714272273835,51.15493406938782
5.297600649362977,50.881842433412544
5.647255501575064,50.88869083588765
5.409427875112547,50.90367755922985
4.3584365866420445,51.26055097634139
4.463685247625487,51.44885673236025
4.415017289258781,51.095393925444384
4.738534456134642,51.06296122846649
5.016584284492565,51.42014671832245
4.880706888980866,51.10578285034048
4.291930327949198,50.828683887327365
4.375478353592151,50.855098558404315
4.3753375411779585,50.820683755281706
4.322334730697496,50.862178986739785
4.112823330239622,51.23411267040379
4.385131118468162,50.862237537160595
4.362242705536523,50.790307486703384
4.431287115924599,50.79371571551828
4.440542758913281,50.83369194644824
4.220001913575129,50.90890180956538
4.306270084447529,50.747712964741154
4.228472730886587,50.851502726859124
4.4577683216764905,50.75898106871242
4.184174491203659,50.96062968707135
4.496060402480458,50.92429689754694
4.156074172073233,50.865052630727405
4.4710101534412585,50.84234082623078
4.344464083077621,50.767858305710575
4.855333589760362,50.995521686320295
5.076856635680729,50.99637341388569
5.052218124860961,50.74904201069581
4.705478880658675,50.883918722280654
4.9352370925360765,50.80804182584917
4.339937863325882,50.732198150173595
4.2459161735519215,50.702253792998135
5.240031201210459,50.77144938100385
3.14998930811657,50.79396558381092
2.8365935717998565,51.147208778412626
3.1516938963563885,50.87015504095852
3.119401865978117,50.940075114997654
3.989692063138352,50.88734848892664
3.9457770954171054,50.967294517257535
3.8806073184873813,51.046623713773755
3.7144751044447166,51.08353200464957
3.623189734958728,51.00865060724936
2.6254569664132643,51.116712390301295
3.98521338166336,51.03905741827242
4.3688549581571126,50.80045971494514
3.531594516926696,51.01773946396768
5.372582588776505,51.21612531238215
5.551443316119455,50.94402583080962
3.0039571101744538,51.18465771417781
4.3873106936633315,51.20888142328373
5.081390180314173,50.725145355095755
5.313098095978546,50.9247636884334
5.2887113915023365,51.023968687582034
5.568188284245967,51.17654492254977
5.556351564171223,51.07493797559332
4.3860440508412735,51.20750666249797
5.409427875112547,50.90367755922985
4.3584365866420445,51.26055097634139
4.4584003833158246,51.175218201179455
4.415017289258781,51.095393925444384
4.705229121182749,51.28472350425511
4.569018226471748,51.01843009644713
4.738534456134642,51.06296122846649
4.889562922894004,51.42431321586026
4.828914256858732,51.159501701898314
4.439136381103544,50.8084032336321
4.375478353592151,50.855098558404315
4.315787308326847,50.857655621859216
4.385131118468162,50.862237537160595
4.362242705536523,50.790307486703384
4.431287115924599,50.79371571551828
4.430881717093668,50.848409244570504
4.440542758913281,50.83369194644824
4.306270084447529,50.747712964741154
3.9916731455606316,50.75058871226465
4.312006078144233,50.96225053771333
4.243459909947893,50.78858537459608
4.449298767124136,50.97788619285297
4.4710101534412585,50.84234082623078
4.605249883346277,50.788183264358224
5.030792781498205,50.889062349917424
4.517255654165557,50.830687213771114
4.949229620115309,50.86625726221306
4.339937863325882,50.732198150173595
4.581273381529642,51.25778244119128
2.872168761276652,50.865907902471065
3.381618443807448,50.78308663218854
2.6809680756655,51.112675865902396
3.9969760997274415,50.821021532265405
4.095270092688058,51.02877582025413
3.8720283996493934,50.9899268940392
3.5589510516366407,51.19072480007371
3.714769361096364,51.14292280683962
3.7144751044447166,51.08353200464957
3.854908950530779,51.099731153407156
3.531594516926696,51.01773946396768
3.4472705752524133,51.095251068982684
3.587564361077618,51.12705711526984
3.644774505279776,50.79772981351746
3.965343806532863,51.11803926650715
2.6254569664132643,51.116712390301295
3.98521338166336,51.03905741827242
4.3480160185060885,50.83885959465695
5.372582588776505,51.21612531238215
5.232754837999402,51.06119577052695
5.313098095978546,50.9247636884334
5.180559607336022,50.99861770029622
5.197414217599628,50.81327458403877
5.297600649362977,50.881842433412544
5.329043549850536,50.807712471596574
5.320769212028685,50.752976024786136
5.409427875112547,50.90367755922985
4.3584365866420445,51.26055097634139
4.499643271447146,51.309990161993674
4.430468628247041,51.158768921917286
4.340402000695845,51.14564107952853
4.581273381529642,51.25778244119128
4.705229121182749,51.28472350425511
4.574699897140984,51.119247488366156
4.4596026722445465,51.034870862343986
4.985913241166187,51.165827189116584
4.742696478352559,51.18303983210622
5.070929809262919,51.12680793778286
5.087382220978584,51.25768729484904
4.875879186070657,51.30613840037105
5.0149243741683165,51.07559493786001
4.291930327949198,50.828683887327365
4.296606171822393,50.86533609556538
4.375478353592151,50.855098558404315
4.395631402510558,50.83359001825902
4.3089433727230935,50.87365865801207
4.3753375411779585,50.820683755281706
4.315787308326847,50.857655621859216
4.385131118468162,50.862237537160595
4.362242705536523,50.790307486703384
3.9916731455606316,50.75058871226465
4.372110243267383,50.94585678072629
4.565939510430196,50.939775595939025
4.354828482180189,50.99907715366331
4.449298767124136,50.97788619285297
4.372754863455735,50.74414596017691
4.1122908023491975,50.9078539982017
4.562876398143086,50.980805903939036
4.5650965134208485,50.89546243682489
5.052218124860961,50.74904201069581
4.705478880658675,50.883918722280654
4.71367071173373,51.00295087211374
3.2203857659858817,51.26115472006104
3.1016684456757906,51.05903716903747
2.8475234236287768,51.04572563741298
2.700290453279216,50.86611876510001
3.0514855439022788,51.26574830587133
3.20815810862794,50.922779534574566
3.119401865978117,50.940075114997654
4.059045002461239,50.88805594718853
3.8806073184873813,51.046623713773755
4.077295853710804,51.118571093412676
3.8720283996493934,50.9899268940392
3.667182057498522,50.98428497579918
3.8005529858553095,51.037664676241334
3.7144751044447166,51.08353200464957
3.736774866002449,50.980415878532526
3.623189734958728,51.00865060724936
3.587564361077618,51.12705711526984
3.6191085480273344,50.847113949813135
3.759631132279955,50.79748495113442
3.965343806532863,51.11803926650715
4.032376323713368,51.20941478329378
4.206912445309138,51.1383382613811
4.371224263143491,50.79505591800546
3.98521338166336,51.03905741827242
4.3480160185060885,50.83885959465695
4.344500464555034,50.84472640371174
3.229532580448966,50.779027536289355
3.531594516926696,51.01773946396768
